series_id,year,period,value,Seasonally Adjusted,Measure,Area
LAUST450000000000008          ,2021,M08,        57.6,False,Labor Force Participation Rate,45
LAUST450000000000009          ,2020,M01,     4104607,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M02,     4108954,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M03,     4113703,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M04,     4118644,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M05,     4122608,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M06,     4126972,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M07,     4131387,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M08,     4136994,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M09,     4142816,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M10,     4148416,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M11,     4153709,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M12,     4158811,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2020,M13,     4130635,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M01,     4163639,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M02,     4167943,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M03,     4172613,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M04,     4177471,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M05,     4182459,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M06,     4187818,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M07,     4193182,False,Civilian Non-Institutional Population,45
LAUST450000000000009          ,2021,M08,     4198972,False,Civilian Non-Institutional Population,45
LAUST460000000000003          ,2020,M01,         3.3,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M02,         3.2,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M03,         3.5,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M04,         9.5,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M05,         7.1,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M06,         5.7,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M07,         5.1,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M08,         4.6,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M09,         3.6,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M10,         3.2,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M11,         3.3,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M12,         3.5,False,Unemployment Rate,46
LAUST460000000000003          ,2020,M13,         4.6,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M01,         3.3,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M02,         3.6,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M03,         3.3,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M04,         3.0,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M05,         2.9,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M06,         3.3,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M07,         2.6,False,Unemployment Rate,46
LAUST460000000000003          ,2021,M08,         2.9,False,Unemployment Rate,46
LAUST460000000000004          ,2020,M01,       14934,False,Unemployment,46
LAUST460000000000004          ,2020,M02,       14905,False,Unemployment,46
LAUST460000000000004          ,2020,M03,       16100,False,Unemployment,46
LAUST460000000000004          ,2020,M04,       44088,False,Unemployment,46
LAUST460000000000004          ,2020,M05,       32727,False,Unemployment,46
LAUST460000000000004          ,2020,M06,       26559,False,Unemployment,46
LAUST460000000000004          ,2020,M07,       23651,False,Unemployment,46
LAUST460000000000004          ,2020,M08,       21131,False,Unemployment,46
LAUST460000000000004          ,2020,M09,       17295,False,Unemployment,46
LAUST460000000000004          ,2020,M10,       14963,False,Unemployment,46
LAUST460000000000004          ,2020,M11,       15193,False,Unemployment,46
LAUST460000000000004          ,2020,M12,       16585,False,Unemployment,46
LAUST460000000000004          ,2020,M13,       21511,False,Unemployment,46
LAUST460000000000004          ,2021,M01,       15102,False,Unemployment,46
LAUST460000000000004          ,2021,M02,       16798,False,Unemployment,46
LAUST460000000000004          ,2021,M03,       15200,False,Unemployment,46
LAUST460000000000004          ,2021,M04,       14000,False,Unemployment,46
LAUST460000000000004          ,2021,M05,       13489,False,Unemployment,46
LAUST460000000000004          ,2021,M06,       15980,False,Unemployment,46
LAUST460000000000004          ,2021,M07,       12686,False,Unemployment,46
LAUST460000000000004          ,2021,M08,       13572,False,Unemployment,46
LAUST460000000000005          ,2020,M01,      442283,False,Employment,46
LAUST460000000000005          ,2020,M02,      446059,False,Employment,46
LAUST460000000000005          ,2020,M03,      443293,False,Employment,46
LAUST460000000000005          ,2020,M04,      422306,False,Employment,46
LAUST460000000000005          ,2020,M05,      426697,False,Employment,46
LAUST460000000000005          ,2020,M06,      435926,False,Employment,46
LAUST460000000000005          ,2020,M07,      438156,False,Employment,46
LAUST460000000000005          ,2020,M08,      438003,False,Employment,46
LAUST460000000000005          ,2020,M09,      458019,False,Employment,46
LAUST460000000000005          ,2020,M10,      459658,False,Employment,46
LAUST460000000000005          ,2020,M11,      439767,False,Employment,46
LAUST460000000000005          ,2020,M12,      450768,False,Employment,46
LAUST460000000000005          ,2020,M13,      441745,False,Employment,46
LAUST460000000000005          ,2021,M01,      446188,False,Employment,46
LAUST460000000000005          ,2021,M02,      451910,False,Employment,46
LAUST460000000000005          ,2021,M03,      451164,False,Employment,46
LAUST460000000000005          ,2021,M04,      454642,False,Employment,46
LAUST460000000000005          ,2021,M05,      458278,False,Employment,46
LAUST460000000000005          ,2021,M06,      463181,False,Employment,46
LAUST460000000000005          ,2021,M07,      466580,False,Employment,46
LAUST460000000000005          ,2021,M08,      462149,False,Employment,46
LAUST460000000000006          ,2020,M01,      457217,False,Labor Force,46
LAUST460000000000006          ,2020,M02,      460964,False,Labor Force,46
LAUST460000000000006          ,2020,M03,      459393,False,Labor Force,46
LAUST460000000000006          ,2020,M04,      466394,False,Labor Force,46
LAUST460000000000006          ,2020,M05,      459424,False,Labor Force,46
LAUST460000000000006          ,2020,M06,      462485,False,Labor Force,46
LAUST460000000000006          ,2020,M07,      461807,False,Labor Force,46
LAUST460000000000006          ,2020,M08,      459134,False,Labor Force,46
LAUST460000000000006          ,2020,M09,      475314,False,Labor Force,46
LAUST460000000000006          ,2020,M10,      474621,False,Labor Force,46
LAUST460000000000006          ,2020,M11,      454960,False,Labor Force,46
LAUST460000000000006          ,2020,M12,      467353,False,Labor Force,46
LAUST460000000000006          ,2020,M13,      463256,False,Labor Force,46
LAUST460000000000006          ,2021,M01,      461290,False,Labor Force,46
LAUST460000000000006          ,2021,M02,      468708,False,Labor Force,46
LAUST460000000000006          ,2021,M03,      466364,False,Labor Force,46
LAUST460000000000006          ,2021,M04,      468642,False,Labor Force,46
LAUST460000000000006          ,2021,M05,      471767,False,Labor Force,46
LAUST460000000000006          ,2021,M06,      479161,False,Labor Force,46
LAUST460000000000006          ,2021,M07,      479266,False,Labor Force,46
LAUST460000000000006          ,2021,M08,      475721,False,Labor Force,46
LAUST460000000000007          ,2020,M01,        65.3,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M02,        65.8,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M03,        65.3,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M04,        62.2,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M05,        62.8,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M06,        64.1,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M07,        64.4,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M08,        64.4,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M09,        67.3,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M10,        67.4,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M11,        64.5,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M12,        66.1,False,Employment-Population Ratio,46
LAUST460000000000007          ,2020,M13,        65.0,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M01,        65.4,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M02,        66.2,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M03,        66.0,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M04,        66.5,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M05,        67.0,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M06,        67.7,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M07,        68.1,False,Employment-Population Ratio,46
LAUST460000000000007          ,2021,M08,        67.4,False,Employment-Population Ratio,46
LAUST460000000000008          ,2020,M01,        67.5,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M02,        68.0,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M03,        67.7,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M04,        68.7,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M05,        67.6,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M06,        68.0,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M07,        67.9,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M08,        67.5,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M09,        69.8,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M10,        69.6,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M11,        66.7,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M12,        68.5,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2020,M13,        68.1,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M01,        67.6,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M02,        68.6,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M03,        68.3,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M04,        68.5,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M05,        69.0,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M06,        70.0,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M07,        70.0,False,Labor Force Participation Rate,46
LAUST460000000000008          ,2021,M08,        69.4,False,Labor Force Participation Rate,46
LAUST460000000000009          ,2020,M01,      677767,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M02,      678100,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M03,      678515,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M04,      678940,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M05,      679284,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M06,      679670,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M07,      680076,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M08,      680545,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M09,      681058,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M10,      681531,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M11,      681954,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M12,      682349,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2020,M13,      679982,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M01,      682691,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M02,      682979,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M03,      683317,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M04,      683660,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M05,      684083,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M06,      684555,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M07,      685026,False,Civilian Non-Institutional Population,46
LAUST460000000000009          ,2021,M08,      685502,False,Civilian Non-Institutional Population,46
LAUST470000000000003          ,2020,M01,         4.0,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M02,         3.8,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M03,         4.3,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M04,        15.6,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M05,         9.8,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M06,         9.9,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M07,         9.4,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M08,         7.8,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M09,         7.6,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M10,         7.4,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M11,         5.1,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M12,         5.6,False,Unemployment Rate,47
LAUST470000000000003          ,2020,M13,         7.5,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M01,         5.4,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M02,         4.9,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M03,         5.1,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M04,         4.7,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M05,         4.5,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M06,         5.6,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M07,         4.7,False,Unemployment Rate,47
LAUST470000000000003          ,2021,M08,         4.3,False,Unemployment Rate,47
LAUST470000000000004          ,2020,M01,      132499,False,Unemployment,47
LAUST470000000000004          ,2020,M02,      128090,False,Unemployment,47
LAUST470000000000004          ,2020,M03,      142819,False,Unemployment,47
LAUST470000000000004          ,2020,M04,      492948,False,Unemployment,47
LAUST470000000000004          ,2020,M05,      307225,False,Unemployment,47
LAUST470000000000004          ,2020,M06,      315155,False,Unemployment,47
LAUST470000000000004          ,2020,M07,      298721,False,Unemployment,47
LAUST470000000000004          ,2020,M08,      262028,False,Unemployment,47
LAUST470000000000004          ,2020,M09,      256163,False,Unemployment,47
LAUST470000000000004          ,2020,M10,      253529,False,Unemployment,47
LAUST470000000000004          ,2020,M11,      171327,False,Unemployment,47
LAUST470000000000004          ,2020,M12,      185878,False,Unemployment,47
LAUST470000000000004          ,2020,M13,      245532,False,Unemployment,47
LAUST470000000000004          ,2021,M01,      177062,False,Unemployment,47
LAUST470000000000004          ,2021,M02,      160386,False,Unemployment,47
LAUST470000000000004          ,2021,M03,      168629,False,Unemployment,47
LAUST470000000000004          ,2021,M04,      155488,False,Unemployment,47
LAUST470000000000004          ,2021,M05,      151353,False,Unemployment,47
LAUST470000000000004          ,2021,M06,      187741,False,Unemployment,47
LAUST470000000000004          ,2021,M07,      156612,False,Unemployment,47
LAUST470000000000004          ,2021,M08,      141194,False,Unemployment,47
LAUST470000000000005          ,2020,M01,     3200454,False,Employment,47
LAUST470000000000005          ,2020,M02,     3213875,False,Employment,47
LAUST470000000000005          ,2020,M03,     3163283,False,Employment,47
LAUST470000000000005          ,2020,M04,     2668368,False,Employment,47
LAUST470000000000005          ,2020,M05,     2842613,False,Employment,47
LAUST470000000000005          ,2020,M06,     2870163,False,Employment,47
LAUST470000000000005          ,2020,M07,     2885677,False,Employment,47
LAUST470000000000005          ,2020,M08,     3108976,False,Employment,47
LAUST470000000000005          ,2020,M09,     3122941,False,Employment,47
LAUST470000000000005          ,2020,M10,     3152327,False,Employment,47
LAUST470000000000005          ,2020,M11,     3159432,False,Employment,47
LAUST470000000000005          ,2020,M12,     3138615,False,Employment,47
LAUST470000000000005          ,2020,M13,     3043894,False,Employment,47
LAUST470000000000005          ,2021,M01,     3129163,False,Employment,47
LAUST470000000000005          ,2021,M02,     3138065,False,Employment,47
LAUST470000000000005          ,2021,M03,     3130835,False,Employment,47
LAUST470000000000005          ,2021,M04,     3172241,False,Employment,47
LAUST470000000000005          ,2021,M05,     3184338,False,Employment,47
LAUST470000000000005          ,2021,M06,     3158981,False,Employment,47
LAUST470000000000005          ,2021,M07,     3197755,False,Employment,47
LAUST470000000000005          ,2021,M08,     3175337,False,Employment,47
LAUST470000000000006          ,2020,M01,     3332953,False,Labor Force,47
LAUST470000000000006          ,2020,M02,     3341965,False,Labor Force,47
LAUST470000000000006          ,2020,M03,     3306102,False,Labor Force,47
LAUST470000000000006          ,2020,M04,     3161316,False,Labor Force,47
LAUST470000000000006          ,2020,M05,     3149838,False,Labor Force,47
LAUST470000000000006          ,2020,M06,     3185318,False,Labor Force,47
LAUST470000000000006          ,2020,M07,     3184398,False,Labor Force,47
LAUST470000000000006          ,2020,M08,     3371004,False,Labor Force,47
LAUST470000000000006          ,2020,M09,     3379104,False,Labor Force,47
LAUST470000000000006          ,2020,M10,     3405856,False,Labor Force,47
LAUST470000000000006          ,2020,M11,     3330759,False,Labor Force,47
LAUST470000000000006          ,2020,M12,     3324493,False,Labor Force,47
LAUST470000000000006          ,2020,M13,     3289426,False,Labor Force,47
LAUST470000000000006          ,2021,M01,     3306225,False,Labor Force,47
LAUST470000000000006          ,2021,M02,     3298451,False,Labor Force,47
LAUST470000000000006          ,2021,M03,     3299464,False,Labor Force,47
LAUST470000000000006          ,2021,M04,     3327729,False,Labor Force,47
LAUST470000000000006          ,2021,M05,     3335691,False,Labor Force,47
LAUST470000000000006          ,2021,M06,     3346722,False,Labor Force,47
LAUST470000000000006          ,2021,M07,     3354367,False,Labor Force,47
LAUST470000000000006          ,2021,M08,     3316531,False,Labor Force,47
LAUST470000000000007          ,2020,M01,        59.1,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M02,        59.3,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M03,        58.3,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M04,        49.2,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M05,        52.3,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M06,        52.8,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M07,        53.1,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M08,        57.1,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M09,        57.3,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M10,        57.8,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M11,        57.9,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M12,        57.4,False,Employment-Population Ratio,47
LAUST470000000000007          ,2020,M13,        56.0,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M01,        57.2,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M02,        57.3,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M03,        57.2,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M04,        57.9,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M05,        58.0,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M06,        57.5,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M07,        58.2,False,Employment-Population Ratio,47
LAUST470000000000007          ,2021,M08,        57.7,False,Employment-Population Ratio,47
LAUST470000000000008          ,2020,M01,        61.6,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M02,        61.7,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M03,        61.0,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M04,        58.3,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M05,        58.0,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M06,        58.6,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M07,        58.6,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M08,        61.9,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M09,        62.0,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M10,        62.4,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M11,        61.0,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M12,        60.8,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2020,M13,        60.5,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M01,        60.5,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M02,        60.3,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M03,        60.2,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M04,        60.7,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M05,        60.8,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M06,        60.9,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M07,        61.0,False,Labor Force Participation Rate,47
LAUST470000000000008          ,2021,M08,        60.3,False,Labor Force Participation Rate,47
LAUST470000000000009          ,2020,M01,     5413972,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M02,     5417729,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M03,     5422052,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M04,     5426617,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M05,     5430156,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M06,     5434065,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M07,     5438126,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M08,     5443591,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M09,     5449301,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M10,     5454779,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M11,     5459887,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M12,     5464698,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2020,M13,     5437914,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M01,     5469230,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M02,     5473138,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M03,     5477548,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M04,     5482241,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M05,     5487130,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M06,     5492427,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M07,     5497845,False,Civilian Non-Institutional Population,47
LAUST470000000000009          ,2021,M08,     5503407,False,Civilian Non-Institutional Population,47
LAUST480000000000003          ,2020,M01,         3.7,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M02,         3.5,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M03,         5.1,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M04,        12.7,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M05,        11.8,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M06,        10.3,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M07,         9.6,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M08,         6.9,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M09,         8.0,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M10,         6.9,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M11,         6.9,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M12,         6.7,False,Unemployment Rate,48
LAUST480000000000003          ,2020,M13,         7.6,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M01,         7.3,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M02,         7.5,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M03,         7.1,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M04,         6.4,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M05,         5.9,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M06,         6.7,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M07,         6.0,False,Unemployment Rate,48
LAUST480000000000003          ,2021,M08,         5.3,False,Unemployment Rate,48
LAUST480000000000004          ,2020,M01,      526436,False,Unemployment,48
LAUST480000000000004          ,2020,M02,      501576,False,Unemployment,48
LAUST480000000000004          ,2020,M03,      704889,False,Unemployment,48
LAUST480000000000004          ,2020,M04,     1698726,False,Unemployment,48
LAUST480000000000004          ,2020,M05,     1592840,False,Unemployment,48
LAUST480000000000004          ,2020,M06,     1454139,False,Unemployment,48
LAUST480000000000004          ,2020,M07,     1349002,False,Unemployment,48
LAUST480000000000004          ,2020,M08,      973671,False,Unemployment,48
LAUST480000000000004          ,2020,M09,     1116437,False,Unemployment,48
LAUST480000000000004          ,2020,M10,      976056,False,Unemployment,48
LAUST480000000000004          ,2020,M11,      973462,False,Unemployment,48
LAUST480000000000004          ,2020,M12,      948550,False,Unemployment,48
LAUST480000000000004          ,2020,M13,     1067982,False,Unemployment,48
LAUST480000000000004          ,2021,M01,     1025977,False,Unemployment,48
LAUST480000000000004          ,2021,M02,     1058776,False,Unemployment,48
LAUST480000000000004          ,2021,M03,     1006954,False,Unemployment,48
LAUST480000000000004          ,2021,M04,      897924,False,Unemployment,48
LAUST480000000000004          ,2021,M05,      836369,False,Unemployment,48
LAUST480000000000004          ,2021,M06,      939920,False,Unemployment,48
LAUST480000000000004          ,2021,M07,      850567,False,Unemployment,48
LAUST480000000000004          ,2021,M08,      759139,False,Unemployment,48
LAUST480000000000005          ,2020,M01,    13634710,False,Employment,48
LAUST480000000000005          ,2020,M02,    13761203,False,Employment,48
LAUST480000000000005          ,2020,M03,    13248772,False,Employment,48
LAUST480000000000005          ,2020,M04,    11627585,False,Employment,48
LAUST480000000000005          ,2020,M05,    11957125,False,Employment,48
LAUST480000000000005          ,2020,M06,    12620076,False,Employment,48
LAUST480000000000005          ,2020,M07,    12661727,False,Employment,48
LAUST480000000000005          ,2020,M08,    13117102,False,Employment,48
LAUST480000000000005          ,2020,M09,    12877405,False,Employment,48
LAUST480000000000005          ,2020,M10,    13210371,False,Employment,48
LAUST480000000000005          ,2020,M11,    13076638,False,Employment,48
LAUST480000000000005          ,2020,M12,    13191324,False,Employment,48
LAUST480000000000005          ,2020,M13,    12915337,False,Employment,48
LAUST480000000000005          ,2021,M01,    13000673,False,Employment,48
LAUST480000000000005          ,2021,M02,    12989157,False,Employment,48
LAUST480000000000005          ,2021,M03,    13087177,False,Employment,48
LAUST480000000000005          ,2021,M04,    13162985,False,Employment,48
LAUST480000000000005          ,2021,M05,    13232181,False,Employment,48
LAUST480000000000005          ,2021,M06,    13186927,False,Employment,48
LAUST480000000000005          ,2021,M07,    13341020,False,Employment,48
LAUST480000000000005          ,2021,M08,    13433358,False,Employment,48
LAUST480000000000006          ,2020,M01,    14161146,False,Labor Force,48
LAUST480000000000006          ,2020,M02,    14262779,False,Labor Force,48
LAUST480000000000006          ,2020,M03,    13953661,False,Labor Force,48
LAUST480000000000006          ,2020,M04,    13326311,False,Labor Force,48
LAUST480000000000006          ,2020,M05,    13549965,False,Labor Force,48
LAUST480000000000006          ,2020,M06,    14074215,False,Labor Force,48
LAUST480000000000006          ,2020,M07,    14010729,False,Labor Force,48
LAUST480000000000006          ,2020,M08,    14090773,False,Labor Force,48
LAUST480000000000006          ,2020,M09,    13993842,False,Labor Force,48
LAUST480000000000006          ,2020,M10,    14186427,False,Labor Force,48
LAUST480000000000006          ,2020,M11,    14050100,False,Labor Force,48
LAUST480000000000006          ,2020,M12,    14139874,False,Labor Force,48
LAUST480000000000006          ,2020,M13,    13983319,False,Labor Force,48
LAUST480000000000006          ,2021,M01,    14026650,False,Labor Force,48
LAUST480000000000006          ,2021,M02,    14047933,False,Labor Force,48
LAUST480000000000006          ,2021,M03,    14094131,False,Labor Force,48
